"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"9956896","RUTLAND COUNTY REPUBLICAN CENTRAL CMTE OF VERMONT","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1200
"5638","ADDISON COUNTY DEMOCRATIC CENTRAL CMTE OF VERMONT","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",2440.51
"4950","VERMONT REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,97.8723404255319,"#FF0000AF","#F50000AF",9400
"9956727","FRANKLIN COUNTY REPUBLICAN CMTE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1850
"5994","BENNINGTON COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1250
"9958168","ORANGE COUNTY DEMOCRATIC CMTE","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",972.61
"9976829","CHITTENDEN COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1900
"9976555","SPEAKER OF THE HOUSE VICTORY CAMPAIGN","Candidate Committees","Candidate Contributions","Candidate committees",0,97.752808988764,"#FF0000AF","#F50000AF",8900
"9366","VERMONT SKI AREAS ASSOCIATION","Recreation & Live Entertainment","General Business","Amusement & recreation centers",8.33333333333333,91.6666666666667,"#D60000AF","#D60000AF",12600
"6140","CALEDONIA COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",4900
"6847","FRIENDS OF CHITTENDEN COUNTY REPUBLICAN LEGISLATORS","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",4400
"9511","WINDSOR COUNTY DEMOCRATIC CMTE","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",927.91
"9512","WINDSOR COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1500
"4952","VERMONT DEMOCRATIC HOUSE CAMPAIGN","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",2668.8
"904","EMILYS LIST","Abortion Policy","Ideology/Single Issue","Abortion policy, pro-choice",100,0,"#0000FFAF","#0000FFAF",1000
"9353","VERMONT FUND FOR FAMILIES","Gay/Lesbian Rights & Issues","Ideology/Single Issue","Gay & lesbian rights and issues",100,0,"#0000FFAF","#0000FFAF",1650
"29315348","CAMPAIGN RESEARCH CENTER","Uncoded","Uncoded","Uncoded",33.3333333333333,66.6666666666667,"#570000AF","#570000AF",600
"331","BAYER AG","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",0,100,"#FF0000AF","#FF0000AF",600
"9956522","ADDISON COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1400
"28300229","VERMONT AUTO DEALERS ASSOCIATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",400
"9370","VERMONT STATE EMPLOYEES ASSOCIATION","Public Sector Unions","Labor","State & local government employee unions",60,40,"#000033AF","#000033AF",500
"9343","VERMONT ASSOCIATION OF REALTORS","Real Estate","Finance, Insurance & Real Estate","Real estate",0,80,"#FF0000AF","#9E0000AF",1000
"9956829","ORANGE COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",800
"9976560","REPUBLICAN LEADERS OF RUTLAND COUNTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",400
"9957006","WASHINGTON COUNTY REPUBLICAN CENTRAL CMTE OF VERMONT","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",2200
"7088","HINESBURG SAND & GRAVEL","Building Materials & Equipment","Construction","Stone, clay, glass & concrete products",0,100,"#FF0000AF","#FF0000AF",400
"9976760","FRIENDS OF LAMOILLE COUNTY REPUBLICANS","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",400
"6846","FRIENDS OF BENNINGTON COUNTY REPUBLICAN LEGISLATORS","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",400
"6035","BLUE DOG COALITION","Leadership PACs","Candidate Contributions","PACs operated by Democratic members of Congress or prominent national Democrats",75,25,"#00007FAF","#00007FAF",800
"40619606","VERMONT DISTRIBUTORS ASSOCIATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",400
"2034","PFIZER","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",50,50,"#000000AF","#000000AF",400
"26473089","VERMONT TRUCK & BUS ASSOCIATION","Uncoded","Uncoded","Uncoded",73.3333333333333,26.6666666666667,"#000075AF","#000075AF",375
"9978631","WALT FREED CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",500
"2046","PHILIP MORRIS","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",0,100,"#FF0000AF","#FF0000AF",400
"4953","VERMONT DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",398
"6210","CASELLA WASTE SYSTEMS","Waste Management","Energy & Natural Resources","Waste management",0,100,"#FF0000AF","#FF0000AF",300
"9986096","SPRUCE MORTGAGE CO","Real Estate","Finance, Insurance & Real Estate","Mortgage bankers & brokers",50,50,"#000000AF","#000000AF",200
